id,start,end,marr_familiarMarrsLevels,marrclarifies_1not7completely,important_toBuildProcessModels,level,instructor,discipline,model,isPM
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"GQC, General Quadratic Classifier
 (Ashby & Gott, 1988; Ashby 1992)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"gRAT, Generalized Version of a Rational Model/WADD
 (Nosofsky & Bergert, 2007)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"gTTB, Generalized Version of Take-the-Best
 (Nosofsky & Bergert, 2007)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Herrnstein's Matching Law
 (Herrnstein, 1961)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"HyGene
 (Thomas, Dougherty, Sprenger, & Harbison, 2008)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Hyperbolic Discounting Model
 (Elster, 1979)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Imagination Strategy Selection Model
 (Rieskamp & Otto, 2006)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Incongruity-biased Encoding Model
 (Hastie & Kumar 1979; Hastie, 1980, 1984; Scrull, 1981)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Increasing Probability Model
 (Wallsten, Pleskac, Lejuez, 2005)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Independence Model of Memory and Judgment
 (Anderson & Hubert, 1963; Anderson, 1981)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Independent Race Model
 (Logan & Cowan, 1984)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Integrated System Model of Attention and Decision Making
 (Smith & Ratcliff, 2009)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"LBA, Linear Ballistic Accumulator Model
 (Brown & Heathcote, 2008)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"LCA, Leaky, Competing Accumulator Model
 (Usher & McClelland, 2001)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Leaky Accumulator Model with Relative Criteria
 (Ratcliff & Smith, 2004)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Leaky Accumulator Model
 (Ratcliff & Smith, 2004)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Lexicographic Semiorder
 (Luce, 1956; Tversky, 1969)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Linear Decision-boundary Model
 (Ashby & Townsend, 1986)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,Linear Regression,No
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"LISA, Learning and Inference with Schemas and Analogies
 (Hummel & Holyoak, 1996; 1997)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Least Mean Squares Network/Configural Cue Adaptive Network Model
 (Gluck & Bower, 1988)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Matching Heuristic
 (Dhami & Ayton, 2001)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"MDFT, Multialternative Decision Field Theory
 (Roe, Busemeyer, & Townsend, 2001)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"MIN, Minimalist
 (Gigerenzer & Goldstein, 1996; Gigerenzer et. al, 1999)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Minimum-distance Classifier
 (Ashby & Townsend, 1986)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Mixture Model of Transitive Preferences
 (Regenwetter, Dana, & Davis-Stober, 2011)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"MMN, Max-minus-next Diffusion Model
 (Ratcliff & McKoon, 1997; McMillen & Holmes, 2006)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Mutual Inhibition Model
 (Usher & McClelland, 2001)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,Naive Bayes Classifier,No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Nonstationary Process Increasing Probability Model
 (Wallsten, Pleskac, Lejuez, 2005)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"OU, Ornstein-Uhlenbeck Diffusion Model
 (Busemeyer & Townsend, 1993)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"PCS, Parallel Constraint Satisfaction Model for Probabilistic Decision Tasks
 (Glöckner & Betsch, 2008)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"PH, Priority Heuristic
 (Brandstätter, Gigerenzer, & Hertwig, 2006)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Preference for Sequences Model
 (Loewenstein & Prelec, 1993)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Present-value Comparison Model
 (Ainsly, 1992)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Pretree, Preference Tree
 (Tversky & Sattath, 1979)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Priority Model
 (Rieskamp, 2008)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Probabilistic Contrast Model
 (Cheng & Novick, 1990)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Prototype Model
 (Reed, 1972)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"PT, Prospect Theory
 (Kahneman & Tversky, 1979)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"SAMBA, Selective Attention, Mapping, and Ballistic Accumulation Model
 (Brown, Marley, Donkin, & Heathcote, 2008)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"SDT, Signal Detection Theory
 (Tanner & Swets, 1954; Swets, Tanner, & Birdsall, 1961)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"SEMAUT, Subjective Expected Multi-Attribute Utility Model
 (Savage, 1954)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"SS Power Model
 (Lu, Yuille, Liljeholm, Cheng, & Holyoak, 2008)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"SSL, Strategy Selection Learning Theory
 (Rieskamp & Otto, 2006)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Stationary Process Model
 (Wallsten, Pleskac, Lejuez, 2005)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Story Model (of juror decision making)
 (Pennington & Hastie, 1986, 1988)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,Structural Equation Model,No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Subjective Expected Utility Model
 (von Neumann & Morgenstern, 1947)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"SUSTAIN, Supervised and Unsupervised Stratified Adaptive Incremental Network
 (Love & Medin, 1998; Love, Medin & Gureckis, 2004)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"SVM, Sequential Value Matching
 (Johnson & Busemeyer, 2005)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Target Model
 (Wallsten, Pleskac, & Lejuez, 2005)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"TAX , Transfer of Attention Exchange Model
 (Birnbaum & Stegner, 1979)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Three-stage model
 (Hasbroucq & Guiard, 1991)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Tradeoff Model of Intertemporal Choice
 (Scholten & Read, 2010)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"TTB, Take-the-best
 (Gigerenzer & Goldstein, 1996)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"UCIP, Unlimited Capacity Independent Parallel Processing Model
 (Townsend & Wenger, 2004)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,Utility Functions,Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"WADD, Weighted Additive Model
 (Payne, Bettmann, & Johnson, 1993; Keeney & Raiffa, 1976)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Warm Glow Model of Charitable-giving
 (Andreoni, 1990)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,Weighting Model,Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Wiener Diffusion Model
 (Stone, 1960; Laming, 1968; Link & Heath, 1975)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Wyer and Srull's Storage Bin Model
 (Wyer & Srull, 1986)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Quantum Judgment Model
 (Busemeyer, Pothos, Franco, & Trueblood, 2011)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"r-Model
 (Hilbig, Erdfelder, & Pohl, 2010)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"RAM, Rank Affected Multiplicative Model
 (Birnbaum & Stegner, 1979; Birnbaum & McIntosh, 1996)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Random Walk Model
 (Stone, 1960; Laming, 1968; Link & Heath, 1975)",Yes
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Recruitment Model
 (LaBerge, 1992)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"RELAC, Reinforcment Learning of Cognitive Strategies
 (Erev & Barron, 2005)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"RH, Recognition Heuristic
 (Goldstein & Gigerenzer, 1999, 2002)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Rule Competition Model
 (Busemeyer, & Myung, 1992)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"Rule-based Categorization Models
 (Nosofsky, Clark, & Shin, 1989)",No opinion
R_1mDlEo49k8YVUnU,10-12-2014 11:43,10-12-2014 11:53,No,,Yes,Professor,"Yes, I have.",Neuroscience,"RULEX, Rule-plus-exception Model
 (Nosofsky, Palmeri, & McKinley, 1994)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"ACT-IF, Adaptive Control of Thought in Information Foraging
 (Pirolli & Card, 1999)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Additive Difference Model
 (Morrison 1962; Tversky, 1969)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Additive Trade-off Model between Informativeness and Accuracy
 (Yaniv & Foster, 1995)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Additive-utility Model of Delay Discounting
 (Killeen, 2009)",No
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"ALM, Associative Learning Model
 (DeLosh, Busemeyer, McDaniel & 1997; Busemeyer, Byun, Delosh & McDaniel, 1997)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Anchoring and Adjustment Model
 (Kahneman & Tversky, 1982; Einhorn & Hogarth, 1985)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"ASCM, Adaptive Strategy Choice Model (of algebraic strategies)
 (Siegler & Shipley, 1995)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Associative Accumulation Model
 (Bhatia, 2013)",Yes
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Attractor Model of Visual Discrimination
 (Wang, 2002)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Availability Heuristic
 (Tversky & Kahneman, 1973)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Beta Delta Preference Model of Temporal Discounting
 (Laibson, 1997)",No
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Biased Encoding Model (associative storage network model of memory-based judgment)
 (e.g., Hastie, 1979; 1980)",Yes
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Brunswik's Lens Model
 (Brunswik, 1956)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"BSR, Bayesian Sequential Risk Taking Model
 (Wallsten,  Pleskac, &  Lejuez,  2005; Pleskac, 2008)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Causal Bayes Nets
 (Spirtes, Glymour, & Scheines, 1993; Pearl, 2000)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Complement Model of Charitable-giving
 (Bernheim, 1994)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Conditional Probability Model
 (Oaksford, Chater, & Larkin, 2000)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Constructed-Choice Model
 (Krantz & Kunreuther, 2007)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Constructionist Theory of Inference Generation 
 (Graesser, Singer, & Trabasso, 1994)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"CPT, Cumulative Prospect Theory
 (Tversky & Kahneman, 1992)",No
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Delta-Rule Model
 (Rescorla & Wagner, 1972)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Denrell's Experience Sampling Model
 (Denrell, 2005)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Dimensional Overlap Model
 (Kornblum, Hasbroucq, & Osman, 1990)",No opinion
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Dimensional Weight Model
 (Birnbaum & Stegner, 1979; Tversky, Sattath, & Slovic, 1988)",No
R_1n8y7wkLjAKVdRL,16-01-2015 13:46,16-01-2015 14:32,Yes,5,Yes,Professor,"No, I have never taught a research methodology class.",Psychology,"Discrete-Slot Model of Working Memory
 (Zhang & Luck, 2008, 2009)",No opinion
